Time,FR007:1Y,FR007:2Y,FR007:3Y,FR007:5Y,FR007:7Y,FR007:10Y,国债:1Y,国债:2Y,国债:3Y,国债:5Y,国债:7Y,国债:10Y,国开:1Y,国开:2Y,国开:3Y,国开:5Y,国开:7Y,国开:10Y,口行:1Y,口行:2Y,口行:3Y,口行:5Y,口行:7Y,口行:10Y
2012-10-22,3.0935,3.131,3.1859,3.2947,3.3635,3.4105,2.905,2.9599,3.055,3.2115,3.4654,3.5293,3.421,3.7414,3.9059,4.1108,4.2808,4.3518,3.3087,3.6461,3.7575,3.963,4.1518,4.2187
2012-10-23,3.1216,3.1486,3.2047,3.2996,3.3634,3.4218,2.9061,2.9731,3.0597,3.2133,3.4684,3.5454,3.401,3.7491,3.9291,4.107,4.2792,4.3618,3.3083,3.6563,3.7875,3.988,4.1584,4.2171
2012-10-24,3.1601,3.1799,3.2245,3.3092,3.3729,3.4321,2.9421,2.9885,3.084,3.2257,3.4783,3.5478,3.4095,3.765,3.9267,4.1171,4.2921,4.3768,3.3132,3.6634,3.8016,3.9817,4.1686,4.2357
2012-10-25,3.1726,3.2049,3.256,3.3317,3.3932,3.448,2.9764,2.9994,3.0849,3.2291,3.4769,3.5672,3.4198,3.7776,3.9247,4.1359,4.3098,4.3768,3.3141,3.6615,3.8131,3.9921,4.1843,4.246
2012-10-26,3.1881,3.2064,3.254,3.3352,3.4051,3.4655,2.9766,3.0004,3.0813,3.2378,3.479,3.5727,3.4351,3.783,3.9418,4.1433,4.3171,4.3926,3.35,3.6742,3.8206,4.0062,4.1963,4.2561
2012-10-29,3.1796,3.2042,3.249,3.326,3.3906,3.4502,2.9848,3.0194,3.0793,3.2228,3.4798,3.5668,3.4385,3.7749,3.95,4.1433,4.308,4.3829,3.3567,3.6804,3.8211,4.0048,4.1964,4.2511
2012-10-30,3.1623,3.2018,3.2452,3.3321,3.399,3.464,2.9533,3.0085,3.0503,3.2103,3.471,3.5648,3.4235,3.7709,3.9354,4.1333,4.303,4.3851,3.3546,3.6501,3.8184,3.9932,4.1866,4.2411
2012-10-31,3.1804,3.2271,3.284,3.3765,3.4323,3.488,2.9327,3.0243,3.04,3.2152,3.4809,3.5739,3.4335,3.7811,3.9258,4.1333,4.3084,4.394,3.3496,3.6482,3.8239,4.0038,4.1776,4.257
2012-11-01,3.1986,3.2481,3.3021,3.4087,3.4784,3.5423,2.9429,3.0542,3.0753,3.2353,3.5058,3.5984,3.4335,3.7924,3.9279,4.1383,4.3305,4.3991,3.3548,3.6482,3.8239,4.016,4.1884,4.2578
2012-11-02,3.2224,3.2722,3.3283,3.454,3.5387,3.5946,2.9555,3.0786,3.092,3.2164,3.5054,3.5852,3.4462,3.8014,3.9362,4.1421,4.3386,4.4089,3.3453,3.6563,3.8245,4.0298,4.1942,4.2643
2012-11-05,3.2054,3.2534,3.3105,3.4281,3.5021,3.57,2.9475,3.0809,3.0869,3.206,3.4938,3.5872,3.448,3.8084,3.9282,4.1435,4.3294,4.4149,3.3497,3.6673,3.8207,4.0294,4.1883,4.2768
2012-11-06,3.1829,3.2285,3.2844,3.4073,3.4763,3.5321,2.9438,3.0764,3.0857,3.2,3.504,3.5771,3.428,3.8138,3.9238,4.1412,4.331,4.4063,3.3504,3.6689,3.8209,4.0239,4.1964,4.2669
2012-11-07,3.1894,3.2393,3.2904,3.4195,3.481,3.5492,2.9341,3.0764,3.0786,3.1994,3.506,3.5644,3.438,3.8234,3.9359,4.1488,4.3252,4.3963,3.3561,3.6724,3.8263,4.0239,4.2014,4.2671
2012-11-08,3.1984,3.2397,3.2907,3.4111,3.4805,3.5512,2.9423,3.0564,3.0637,3.1943,3.4867,3.5609,3.4329,3.82,3.9139,4.1568,4.3239,4.4063,3.3502,3.6721,3.8217,4.0337,4.1897,4.2685
2012-11-09,3.1946,3.2337,3.295,3.4142,3.4803,3.5542,2.9377,3.044,3.044,3.1833,3.4706,3.5594,3.4417,3.8155,3.9158,4.1568,4.3439,4.4213,3.3593,3.663,3.8259,4.0283,4.1896,4.2785
2012-11-12,3.1929,3.2383,3.3009,3.4155,3.4852,3.5576,2.9424,3.0482,3.0492,3.1902,3.4781,3.5585,3.4615,3.8178,3.9161,4.1508,4.348,4.4332,3.3526,3.6643,3.8291,4.0344,4.1834,4.2896
2012-11-13,3.1873,3.2321,3.2892,3.4042,3.4792,3.5442,2.9224,3.0383,3.0492,3.1761,3.4633,3.547,3.4434,3.8066,3.9116,4.1565,4.338,4.4232,3.3559,3.6543,3.8195,4.0344,4.1824,4.2768
2012-11-14,3.2021,3.2444,3.2979,3.4124,3.4908,3.5551,2.9188,3.0334,3.0498,3.1711,3.448,3.5356,3.4367,3.8131,3.9113,4.157,4.3361,4.4132,3.3559,3.6542,3.8252,4.0344,4.1843,4.2645
2012-11-15,3.2285,3.2687,3.33,3.4431,3.5114,3.5778,2.9152,3.0297,3.045,3.1686,3.4353,3.5279,3.4167,3.8008,3.9105,4.1563,4.3283,4.4032,3.3616,3.6442,3.8209,4.0244,4.1757,4.254
2012-11-16,3.2229,3.2652,3.3297,3.4377,3.525,3.5889,2.8886,3.0107,3.0353,3.1492,3.4233,3.5133,3.4067,3.8008,3.9029,4.1506,4.3196,4.3877,3.3381,3.6396,3.8165,3.9944,4.1569,4.2367
2012-11-19,3.2245,3.2656,3.3275,3.4379,3.5145,3.5798,2.8633,2.9797,2.9953,3.1259,3.4068,3.501,3.3867,3.7927,3.8993,4.1404,4.3159,4.3778,3.3223,3.6359,3.8075,3.9889,4.1499,4.2269
2012-11-20,3.2693,3.3154,3.3639,3.4764,3.5363,3.6016,2.8263,2.9697,2.9965,3.1286,3.4143,3.5111,3.3334,3.7856,3.8897,4.1231,4.2959,4.3878,3.281,3.6374,3.7974,3.9889,4.1517,4.227
2012-11-21,3.2763,3.329,3.3908,3.4928,3.5648,3.6322,2.8116,2.9797,2.9865,3.1454,3.4314,3.5205,3.3134,3.7779,3.8997,4.1264,4.2859,4.3928,3.283,3.6474,3.8187,3.9916,4.1517,4.2272
2012-11-22,3.3274,3.3795,3.4516,3.5698,3.6253,3.7167,2.8216,2.9797,2.9856,3.1781,3.4444,3.5357,3.3196,3.7786,3.9055,4.1284,4.2973,4.408,3.2943,3.6474,3.8191,3.9947,4.1705,4.2424
2012-11-23,3.3182,3.3748,3.4356,3.5644,3.6075,3.6735,2.8231,2.9947,2.9959,3.1801,3.4449,3.5428,3.3148,3.7842,3.9238,4.1294,4.3071,4.4189,3.2926,3.6528,3.8247,4.0105,4.1705,4.2523
2012-11-26,3.3237,3.3731,3.4432,3.5748,3.6446,3.7201,2.8399,3.0076,3.0156,3.1852,3.4549,3.5511,3.2948,3.7784,3.9312,4.1379,4.3244,4.4289,3.2726,3.6579,3.837,4.0199,4.1912,4.2523
2012-11-27,3.3468,3.4111,3.4802,3.6213,3.6672,3.7458,2.8439,3.0128,3.0216,3.2047,3.4581,3.557,3.2848,3.7971,3.9375,4.1573,4.3217,4.4389,3.2626,3.6507,3.8331,4.0268,4.1882,4.2623
2012-11-28,3.3928,3.4303,3.4951,3.6379,3.6988,3.7705,2.8315,3.0177,3.0186,3.2313,3.455,3.5535,3.2921,3.7977,3.9199,4.1582,4.3297,4.4435,3.2652,3.6507,3.8339,4.0272,4.1882,4.2732
2012-11-29,3.396,3.436,3.4961,3.6355,3.6991,3.769,2.8665,3.0177,3.0317,3.2474,3.4414,3.5311,3.3221,3.8111,3.9353,4.1691,4.3297,4.4426,3.2946,3.6507,3.8351,4.0272,4.1982,4.2672
2012-11-30,3.4122,3.4562,3.5062,3.6456,3.7181,3.7866,2.8834,3.0274,3.0534,3.2636,3.439,3.5332,3.3455,3.8111,3.9472,4.1613,4.3337,4.4451,3.3146,3.6649,3.8443,4.0285,4.1982,4.2691
2012-12-03,3.4076,3.4489,3.5051,3.634,3.7087,3.7865,2.8744,3.0473,3.0659,3.2647,3.4562,3.5397,3.3481,3.8118,3.9632,4.1756,4.3348,4.4497,3.3188,3.6748,3.8572,4.0447,4.211,4.2741
2012-12-04,3.365,3.406,3.4697,3.5919,3.6883,3.7672,2.8815,3.0532,3.0904,3.2795,3.4593,3.5498,3.3491,3.8201,3.9581,4.1657,4.3398,4.4544,3.3195,3.6782,3.867,4.0464,4.211,4.2788
2012-12-05,3.3533,3.3983,3.4604,3.5785,3.6712,3.7482,2.9106,3.0926,3.1104,3.2912,3.4648,3.5622,3.3791,3.8435,3.9828,4.1667,4.3479,4.456,3.3495,3.6782,3.8781,4.0613,4.211,4.2789
2012-12-06,3.3493,3.3939,3.453,3.5756,3.664,3.7552,2.8986,3.1295,3.1538,3.2912,3.469,3.558,3.3691,3.8511,3.9765,4.1668,4.3522,4.456,3.3506,3.6788,3.8736,4.0513,4.2108,4.279
2012-12-07,3.3604,3.4064,3.4573,3.5742,3.6675,3.7533,2.8952,3.1296,3.1591,3.3014,3.4702,3.5689,3.373,3.8462,3.9863,4.1721,4.3478,4.4742,3.3432,3.6612,3.8719,4.0513,4.2097,4.2878
2012-12-10,3.3924,3.4447,3.5153,3.6365,3.692,3.7757,2.8975,3.1339,3.1651,3.308,3.472,3.5707,3.3842,3.8662,3.9855,4.1721,4.3481,4.4679,3.3402,3.7008,3.8838,4.0599,4.2097,4.2804
2012-12-11,3.3683,3.4323,3.5075,3.6333,3.7002,3.776,2.8999,3.1311,3.162,3.3009,3.4648,3.5658,3.3865,3.8762,4.0023,4.1733,4.3481,4.4753,3.3468,3.703,3.8841,4.0683,4.2116,4.2802
2012-12-12,3.3319,3.396,3.4677,3.6166,3.68,3.7478,2.9089,3.1286,3.1522,3.293,3.4645,3.5666,3.3991,3.8787,4.0055,4.1733,4.3494,4.476,3.3494,3.7052,3.8895,4.0723,4.2126,4.2803
2012-12-13,3.349,3.4204,3.5037,3.6442,3.6993,3.7754,2.9007,3.1217,3.1446,3.2875,3.456,3.5649,3.4148,3.8781,3.9961,4.174,4.3504,4.4778,3.3553,3.7104,3.8895,4.0757,4.2183,4.2813
2012-12-14,3.3508,3.4232,3.5214,3.6576,3.7087,3.7735,2.8919,3.1253,3.1585,3.2911,3.4683,3.5781,3.4318,3.879,3.9809,4.1739,4.3518,4.4848,3.3542,3.7079,3.8894,4.0809,4.2181,4.2812
2012-12-17,3.3282,3.416,3.5268,3.6585,3.7122,3.7813,2.8937,3.1239,3.1562,3.3003,3.47,3.5814,3.449,3.8946,3.9793,4.1884,4.3648,4.4848,3.3643,3.7167,3.8924,4.0954,4.2381,4.2996
2012-12-18,3.3436,3.4238,3.5349,3.6609,3.7117,3.7811,2.9114,3.12,3.1518,3.289,3.4768,3.5843,3.4608,3.897,3.9839,4.1886,4.3589,4.4997,3.3644,3.7296,3.9024,4.1054,4.2481,4.3148
2012-12-19,3.3685,3.4551,3.5744,3.712,3.7785,3.8455,2.9063,3.1289,3.1517,3.2906,3.4849,3.5942,3.4608,3.8959,3.9918,4.199,4.3739,4.5164,3.3653,3.7313,3.921,4.1154,4.2681,4.3149
2012-12-20,3.3567,3.4459,3.565,3.7058,3.769,3.8362,2.9102,3.1362,3.1576,3.2976,3.496,3.6086,3.4808,3.9032,4.0018,4.199,4.3879,4.5252,3.3732,3.7353,3.9364,4.1154,4.2781,4.3193
2012-12-21,3.3559,3.4375,3.5541,3.6939,3.7652,3.8337,2.9179,3.1408,3.157,3.2958,3.4958,3.606,3.4928,3.9032,4.0089,4.214,4.4013,4.5352,3.3932,3.7408,3.9364,4.1166,4.2919,4.3293
2012-12-24,3.3502,3.4345,3.5517,3.6936,3.7597,3.8301,2.9375,3.1477,3.1595,3.2986,3.4951,3.6009,3.4982,3.9053,3.9964,4.2249,4.4048,4.5258,3.3932,3.7447,3.9432,4.1366,4.2921,4.3346
2012-12-25,3.3514,3.4355,3.5516,3.6948,3.7592,3.8291,2.9178,3.1327,3.1569,3.3025,3.4888,3.5955,3.4982,3.9053,3.9914,4.2234,4.3948,4.5212,3.4175,3.7509,3.9432,4.1307,4.2871,4.3346
2012-12-26,3.3526,3.435,3.5507,3.6941,3.767,3.8439,2.9278,3.1227,3.1528,3.2821,3.4812,3.5925,3.5004,3.9011,3.9724,4.2189,4.3906,4.507,3.4175,3.7525,3.9332,4.1293,4.2806,4.3347
2012-12-27,3.3487,3.4264,3.5418,3.6886,3.7585,3.836,2.9073,3.0997,3.1262,3.251,3.4656,3.5803,3.4804,3.8796,3.9438,4.2155,4.3874,4.487,3.3945,3.7226,3.9224,4.1057,4.2601,4.3247
2012-12-28,3.3516,3.4248,3.5408,3.6821,3.7553,3.8328,2.8985,3.063,3.1001,3.2335,3.4655,3.5752,3.4756,3.875,3.9314,4.2155,4.3806,4.4759,3.3862,3.7226,3.9127,4.1009,4.2495,4.3136
2012-12-31,3.351,3.4224,3.5415,3.6801,3.7559,3.8315,2.905,3.0589,3.0956,3.2227,3.4658,3.5738,3.4756,3.8581,3.9313,4.2192,4.3924,4.4659,3.3629,3.7235,3.9039,4.1009,4.2616,4.3136
2013-01-04,3.4318,3.5132,3.6146,3.7941,3.8565,3.9363,2.9189,3.0955,3.136,3.2723,3.5029,3.6062,3.4796,3.8681,3.944,4.2192,4.4033,4.4814,3.3811,3.735,3.9166,4.1293,4.2816,4.3291
2013-01-05,3.4065,3.5013,3.6005,3.7787,3.8515,3.9287,2.8768,3.048,3.0942,3.2541,3.4961,3.6003,3.4808,3.8693,3.9463,4.2192,4.3881,4.464,3.3811,3.7354,3.9166,4.1291,4.2849,4.3277
2013-01-06,3.4025,3.5002,3.5975,3.7717,3.8492,3.9303,2.8688,3.0391,3.0983,3.24,3.5002,3.595,3.4705,3.8692,3.9397,4.2092,4.3918,4.4616,3.3654,3.7157,3.9048,4.1202,4.2761,4.3277
2013-01-07,3.3971,3.4967,3.6054,3.7825,3.8599,3.9459,2.8689,3.0415,3.0912,3.2407,3.495,3.5965,3.4702,3.8708,3.9428,4.2092,4.3919,4.4624,3.3475,3.7106,3.8948,4.1059,4.2761,4.3225
2013-01-08,3.3659,3.4662,3.5779,3.754,3.8358,3.9157,2.8498,3.0208,3.0646,3.2183,3.4743,3.5943,3.3702,3.8513,3.9132,4.1974,4.3619,4.4524,3.3112,3.7005,3.8748,4.1015,4.2718,4.3168
2013-01-09,3.3514,3.4456,3.5667,3.7484,3.8267,3.9016,2.8341,3.0088,3.0536,3.2143,3.4673,3.575,3.3702,3.8473,3.9163,4.1997,4.3619,4.4536,3.3059,3.6889,3.8721,4.0482,4.2441,4.3012
2013-01-10,3.3686,3.477,3.595,3.7836,3.8455,3.9214,2.8547,3.0298,3.0741,3.2393,3.4907,3.595,3.3826,3.8435,3.9092,4.1998,4.3669,4.4559,3.3195,3.6903,3.8621,4.052,4.2441,4.3084
2013-01-11,3.3635,3.4755,3.6008,3.8117,3.8859,3.9597,2.8648,3.0427,3.0869,3.2607,3.512,3.5999,3.3884,3.8377,3.9092,4.1998,4.3769,4.4584,3.3195,3.7132,3.8621,4.052,4.2541,4.3175
2013-01-14,3.36,3.4748,3.61,3.8185,3.8833,3.9607,2.8361,3.0653,3.099,3.2564,3.5112,3.6023,3.395,3.8397,3.9176,4.2,4.387,4.4684,3.3221,3.7132,3.8717,4.0662,4.2676,4.3207
2013-01-15,3.3469,3.4777,3.6183,3.8229,3.8913,3.9592,2.7995,3.0485,3.09,3.2489,3.5014,3.6008,3.4008,3.8397,3.9184,4.1992,4.397,4.4634,3.3246,3.715,3.8611,4.0662,4.2776,4.3122
2013-01-16,3.3327,3.4469,3.5913,3.7971,3.8829,3.9539,2.811,3.0535,3.0964,3.2497,3.5035,3.6047,3.4178,3.8397,3.9346,4.1997,4.4026,4.465,3.3294,3.7119,3.849,4.0766,4.2832,4.3116
2013-01-17,3.2965,3.3982,3.5386,3.7402,3.8355,3.9244,2.8111,3.0454,3.0911,3.2353,3.4991,3.5986,3.3948,3.8111,3.9219,4.1902,4.389,4.4601,3.3272,3.68,3.849,4.0717,4.2732,4.3017
2013-01-18,3.172,3.3038,3.4393,3.6647,3.7658,3.8462,2.7811,3.02,3.0784,3.213,3.4896,3.5834,3.3434,3.763,3.8982,4.1704,4.3771,4.4426,3.2774,3.6479,3.8133,4.0421,4.2598,4.2904
2013-01-21,3.1442,3.2615,3.3827,3.6026,3.7062,3.8023,2.8002,3.0298,3.0729,3.2057,3.4745,3.5743,3.3022,3.7609,3.8835,4.1354,4.3571,4.4301,3.2592,3.6279,3.7898,4.0266,4.2353,4.2904
2013-01-22,3.184,3.2978,3.4257,3.6357,3.7303,3.815,2.7902,3.0371,3.0729,3.2086,3.4698,3.5705,3.2522,3.7072,3.8343,4.1179,4.3371,4.4086,3.2259,3.6181,3.7818,4.0234,4.2262,4.2871
2013-01-23,3.2091,3.3249,3.4589,3.6616,3.7506,3.8402,2.8373,3.0372,3.0968,3.2293,3.4627,3.5682,3.2518,3.6905,3.8343,4.1182,4.3071,4.4,3.216,3.6186,3.7759,4.0089,4.2114,4.2871
2013-01-24,3.1923,3.2996,3.44,3.6456,3.7387,3.8304,2.8383,3.0432,3.1112,3.2417,3.4797,3.5816,3.2572,3.7023,3.84,4.1339,4.3215,4.4101,3.226,3.6386,3.7821,4.0089,4.2158,4.3002
2013-01-25,3.1552,3.2753,3.4282,3.6457,3.7346,3.8269,2.834,3.0264,3.1074,3.2335,3.4793,3.5837,3.2572,3.6862,3.825,4.1185,4.3217,4.4102,3.2374,3.6296,3.7639,4.0189,4.2207,4.3061
2013-01-28,3.1823,3.3114,3.4776,3.7166,3.7948,3.891,2.8495,3.0431,3.139,3.2551,3.4884,3.6042,3.2572,3.682,3.8506,4.1321,4.3309,4.4252,3.2474,3.6369,3.7639,4.0189,4.2216,4.3103
2013-01-29,3.1807,3.3127,3.4869,3.7183,3.7925,3.8814,2.8226,3.0406,3.1129,3.2627,3.4955,3.6116,3.2831,3.6816,3.8608,4.1185,4.3394,4.4177,3.2757,3.6382,3.7654,3.9917,4.2253,4.3003
2013-01-30,3.1958,3.3308,3.5296,3.7796,3.8541,3.9427,2.8091,3.0634,3.1274,3.2695,3.498,3.6053,3.2924,3.6713,3.8153,4.127,4.3395,4.4252,3.2843,3.6455,3.7654,4.0103,4.2254,4.303
2013-01-31,3.1729,3.3032,3.4927,3.7551,3.832,3.9259,2.8047,3.0561,3.1129,3.2653,3.5002,3.6054,3.2872,3.6413,3.8054,4.1206,4.342,4.4176,3.2789,3.6323,3.7454,4.0179,4.2279,4.3112
2013-02-01,3.1846,3.3263,3.52,3.7802,3.848,3.9357,2.8064,3.0509,3.1126,3.2633,3.4781,3.6004,3.2855,3.6413,3.8007,4.1163,4.342,4.4127,3.272,3.6123,3.7371,4.005,4.2279,4.3092
2013-02-04,3.1679,3.309,3.4973,3.7861,3.862,3.9512,2.7824,3.0546,3.1159,3.2687,3.4812,3.6016,3.2755,3.6436,3.7913,4.1038,4.3353,4.4128,3.272,3.6093,3.7464,4.0212,4.2255,4.3094
2013-02-05,3.1639,3.2873,3.4763,3.7799,3.8606,3.9485,2.7709,3.0451,3.1056,3.2724,3.4708,3.591,3.2305,3.6453,3.7649,4.0887,4.3153,4.3952,3.222,3.5933,3.7387,4.0012,4.224,4.3122
2013-02-06,3.1636,3.2867,3.4761,3.7787,3.8576,3.9482,2.7869,3.0436,3.0956,3.273,3.4612,3.5922,3.2306,3.6465,3.7649,4.0905,4.3103,4.3952,3.222,3.5948,3.7317,4.0036,4.2111,4.3122
2013-02-07,3.1661,3.279,3.4641,3.764,3.8466,3.9407,2.7883,3.0423,3.0855,3.2659,3.471,3.5928,3.2206,3.6446,3.7649,4.0758,4.2948,4.3927,3.222,3.5449,3.7137,3.9994,4.1902,4.3001
2013-02-08,3.1278,3.2309,3.4188,3.7174,3.822,3.9109,2.7658,3.0149,3.066,3.2652,3.4656,3.5859,3.2204,3.6374,3.7498,4.0663,4.2775,4.3805,3.2188,3.5384,3.7018,3.9969,4.1812,4.2878
2013-02-16,3.0624,3.1657,3.3597,3.6769,3.7725,3.8577,2.7161,3.012,3.0564,3.2656,3.4671,3.5922,3.2166,3.6496,3.7442,4.068,4.2875,4.3822,3.1688,3.5384,3.7085,4.0027,4.1873,4.288
2013-02-17,3.0668,3.1677,3.3571,3.6779,3.7715,3.8594,2.7117,3.0022,3.051,3.2665,3.4644,3.5847,3.217,3.6364,3.7409,4.0662,4.3004,4.3807,3.1633,3.5398,3.708,3.9929,4.1858,4.283
2013-02-18,3.128,3.2469,3.4208,3.7303,3.8125,3.8972,2.722,3.0361,3.066,3.2692,3.4723,3.5929,3.2121,3.6306,3.739,4.0681,4.2962,4.3809,3.1589,3.529,3.718,3.9917,4.1908,4.283
2013-02-19,3.1046,3.2389,3.4012,3.694,3.7807,3.8722,2.7091,3.0288,3.0613,3.2776,3.4772,3.5931,3.2102,3.6344,3.7566,4.06,4.2843,4.3756,3.1661,3.5284,3.718,3.9717,4.1508,4.2867
2013-02-20,3.1356,3.2705,3.4327,3.7148,3.7975,3.8861,2.6929,3.0138,3.0638,3.2652,3.4598,3.5632,3.2102,3.6236,3.7469,4.0534,4.2775,4.3596,3.1676,3.5142,3.658,3.9237,4.1339,4.2694
2013-02-21,3.1567,3.2761,3.4275,3.689,3.779,3.8687,2.7059,3.0147,3.0672,3.2794,3.4627,3.5623,3.2202,3.6166,3.7401,4.0468,4.2775,4.3591,3.1841,3.5205,3.6668,3.9163,4.1282,4.2693
2013-02-22,3.1916,3.3076,3.4476,3.7007,3.7867,3.8732,2.7107,3.0174,3.0828,3.2811,3.4747,3.5708,3.2306,3.6411,3.7676,4.0536,4.2776,4.3486,3.2144,3.5372,3.6903,3.928,4.1346,4.2588
2013-02-25,3.2473,3.3421,3.4604,3.6952,3.7815,3.8743,2.7199,3.0459,3.1081,3.2967,3.4792,3.5821,3.2689,3.6588,3.7983,4.0753,4.2676,4.3372,3.248,3.5657,3.721,3.9616,4.1396,4.2488
2013-02-26,3.2512,3.3363,3.4458,3.6638,3.7626,3.8514,2.7862,3.0762,3.1082,3.3018,3.481,3.5948,3.2889,3.6837,3.8385,4.0707,4.2576,4.341,3.2735,3.5745,3.7213,3.9756,4.1468,4.2554
2013-02-27,3.2087,3.2962,3.4287,3.6562,3.7522,3.843,2.7528,3.0657,3.1025,3.2928,3.4762,3.5904,3.2921,3.6792,3.8185,4.07,4.2568,4.3486,3.2746,3.5745,3.7118,3.9773,4.1468,4.2609
2013-02-28,3.2671,3.34,3.4736,3.6983,3.7758,3.8658,2.7612,3.0767,3.1078,3.2978,3.4769,3.5957,3.3025,3.7007,3.8222,4.0701,4.2511,4.3639,3.2879,3.5757,3.727,3.9733,4.1468,4.2551
2013-03-01,3.2695,3.3358,3.4681,3.6862,3.7734,3.8626,2.7727,3.0641,3.1136,3.3048,3.4744,3.5878,3.3041,3.6825,3.8073,4.0741,4.2498,4.3609,3.2776,3.5775,3.7335,3.9851,4.1469,4.2466
2013-03-04,3.2513,3.3109,3.4324,3.6287,3.7344,3.819,2.7727,3.0603,3.0943,3.2707,3.4731,3.5785,3.3041,3.6787,3.7983,4.0487,4.2449,4.3509,3.2776,3.5737,3.7323,3.9616,4.1456,4.2401
2013-03-05,3.2547,3.3214,3.44,3.6512,3.7402,3.8298,2.7656,3.0572,3.0935,3.2721,3.4626,3.576,3.3045,3.6909,3.7933,4.0398,4.2448,4.3406,3.286,3.5737,3.7242,3.9661,4.1357,4.2401
2013-03-06,3.2495,3.3293,3.4609,3.669,3.7541,3.8458,2.7639,3.0479,3.0943,3.2571,3.4672,3.5802,3.305,3.6932,3.8029,4.0418,4.2498,4.3458,3.2865,3.5737,3.7284,3.9488,4.1407,4.2401
2013-03-07,3.2237,3.3203,3.4597,3.6721,3.7548,3.8483,2.7645,3.0508,3.0972,3.2768,3.4727,3.5813,3.3091,3.6995,3.8178,4.0352,4.2398,4.3408,3.2875,3.5729,3.7217,3.9064,4.1207,4.2412
2013-03-08,3.2227,3.3247,3.4784,3.6847,3.7677,3.8573,2.7675,3.0559,3.1025,3.2792,3.4756,3.5816,3.332,3.6937,3.8273,4.0397,4.2508,4.3436,3.2956,3.5753,3.7159,3.9271,4.1418,4.2412
2013-03-11,3.2437,3.3483,3.4886,3.6936,3.7774,3.8645,2.7719,3.0567,3.1119,3.2976,3.4827,3.583,3.3447,3.7129,3.8331,4.0581,4.2654,4.3486,3.3064,3.5753,3.7305,3.947,4.1489,4.2412
2013-03-12,3.2508,3.3475,3.487,3.6832,3.7676,3.8528,2.7669,3.0583,3.1015,3.2879,3.4834,3.5897,3.3408,3.7166,3.815,4.0486,4.2454,4.336,3.2942,3.5853,3.7355,3.947,4.1589,4.2454
2013-03-13,3.2639,3.3608,3.4868,3.6767,3.7595,3.8463,2.7659,3.0526,3.0984,3.2791,3.4778,3.5898,3.3524,3.7173,3.8241,4.0603,4.2615,4.3566,3.3144,3.595,3.7355,3.957,4.164,4.2458
2013-03-14,3.27,3.3641,3.4894,3.6805,3.7637,3.8537,2.7687,3.0554,3.1065,3.2838,3.4808,3.5919,3.3624,3.7333,3.8381,4.0752,4.2648,4.3578,3.3034,3.5965,3.7455,3.9552,4.174,4.2609
2013-03-15,3.2713,3.3716,3.4978,3.6935,3.7619,3.8462,2.7503,3.0508,3.1047,3.2989,3.4906,3.5919,3.37,3.7305,3.8582,4.0842,4.2648,4.3664,3.3152,3.6039,3.7619,3.9632,4.1838,4.2554
2013-03-18,3.2657,3.3614,3.479,3.6688,3.7531,3.8393,2.7594,3.0539,3.1075,3.2983,3.4879,3.5971,3.3742,3.7398,3.8538,4.0855,4.2625,4.3656,3.3189,3.6072,3.7619,3.9682,4.1815,4.2631
2013-03-19,3.266,3.3599,3.4821,3.6741,3.7614,3.8486,2.7514,3.0573,3.0953,3.2954,3.4882,3.5922,3.3686,3.7404,3.8538,4.0799,4.2626,4.3656,3.3219,3.6109,3.766,3.9749,4.1816,4.2628
2013-03-20,3.2742,3.374,3.4982,3.6818,3.7709,3.8577,2.7441,3.0631,3.0963,3.2936,3.48,3.5722,3.3855,3.735,3.8625,4.0697,4.2551,4.3587,3.3124,3.6148,3.766,3.9799,4.1741,4.2622
2013-03-21,3.276,3.3788,3.5097,3.6942,3.778,3.8622,2.7341,3.0635,3.0964,3.3051,3.4885,3.5819,3.4055,3.7363,3.8638,4.0747,4.2626,4.3663,3.3034,3.6148,3.7769,3.9699,4.1816,4.2689
2013-03-22,3.2701,3.3722,3.5013,3.6847,3.7654,3.8509,2.7341,3.0639,3.0961,3.306,3.4876,3.5816,3.4065,3.7353,3.8602,4.0762,4.2616,4.3589,3.3028,3.6146,3.776,3.9698,4.1806,4.2639
2013-03-25,3.2732,3.3741,3.502,3.6842,3.7661,3.8524,2.7221,3.0621,3.0965,3.3028,3.4859,3.577,3.4003,3.7441,3.8593,4.0765,4.2616,4.3613,3.3063,3.6222,3.7707,3.9698,4.1792,4.2637
2013-03-26,3.2755,3.3764,3.5055,3.6852,3.7688,3.8544,2.7121,3.0628,3.0965,3.3029,3.488,3.5717,3.409,3.7417,3.8545,4.06,4.2516,4.354,3.3124,3.6053,3.7835,3.9698,4.1817,4.2653
2013-03-27,3.2768,3.3795,3.5081,3.6912,3.7684,3.8564,2.6879,3.0586,3.1053,3.303,3.4872,3.5611,3.399,3.7303,3.8689,4.0651,4.2566,4.353,3.298,3.6178,3.7805,3.9698,4.1807,4.2649
2013-03-28,3.2757,3.3764,3.5007,3.6776,3.7605,3.8474,2.6855,3.0389,3.0912,3.2999,3.4726,3.5505,3.4071,3.728,3.8591,4.0604,4.2426,4.3412,3.2889,3.6228,3.7772,3.9623,4.1667,4.2431
