代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
000905.SH,中证500,2013-09-05,3749.94,3776,3741.46,3762.57,54687.16,6068110400
000905.SH,中证500,2013-09-06,3758.91,3799.07,3754.64,3792.83,56989.3,6060311600
000905.SH,中证500,2013-09-09,3799.45,3835.48,3793.11,3831.93,67253.5,7293221600
000905.SH,中证500,2013-09-10,3836.47,3871.19,3832.32,3870.92,71770.71,8106345600
000905.SH,中证500,2013-09-11,3876.59,3876.77,3814.28,3834.26,76016.25,8802626400
000905.SH,中证500,2013-09-12,3824.75,3857.52,3815.74,3845.07,57448.64,6727344000
000905.SH,中证500,2013-09-13,3846.45,3858.43,3825.18,3849.82,56409.49,6486534400
000905.SH,中证500,2013-09-16,3852.36,3870.73,3836.41,3854.21,52644.03,5568231200
000905.SH,中证500,2013-09-17,3851.66,3851.66,3785.23,3786.29,53088.75,5755855200
000905.SH,中证500,2013-09-18,3780.7,3823.01,3776.7,3822.12,43668.16,4446440800
000905.SH,中证500,2013-09-23,3830.95,3899.86,3830.95,3899.63,56490.9,5652714000
000905.SH,中证500,2013-09-24,3897.41,3915.98,3864.44,3903.52,63947.88,6507975200
000905.SH,中证500,2013-09-25,3899.61,3930.6,3881.6,3889.22,67886.69,7019162400
000905.SH,中证500,2013-09-26,3879.48,3883.39,3806.64,3808.22,56763.48,5902757200
000905.SH,中证500,2013-09-27,3805.5,3841.54,3802.9,3822.76,44024.2,4354926400
000905.SH,中证500,2013-09-30,3834.17,3873.49,3834.01,3872.89,41763.49,3945458400
000905.SH,中证500,2013-10-08,3875.52,3938.07,3866.68,3938.07,55498.92,5513438000
000905.SH,中证500,2013-10-09,3928.4,3981.45,3915.73,3981.06,58126.06,6021401200
000905.SH,中证500,2013-10-10,3990.78,4000.49,3947.84,3959.63,66293.05,6980745600
000905.SH,中证500,2013-10-11,3975.11,4027.32,3975.11,4026.92,68678.64,7201558400
000905.SH,中证500,2013-10-14,4034.19,4069.78,4024.59,4068.32,72971.06,7469228800
000905.SH,中证500,2013-10-15,4074.83,4080.11,4043.79,4074.08,72950.26,7567178400
000905.SH,中证500,2013-10-16,4063.82,4063.82,3941.59,3963.21,75722.34,7783795200
000905.SH,中证500,2013-10-17,3980.47,4010.62,3944.97,3956.97,63201.38,6631917600
000905.SH,中证500,2013-10-18,3954.59,3978.34,3937.24,3970.64,48046.88,5077960000
000905.SH,中证500,2013-10-21,3977.26,4069.22,3968.39,4069.03,64778.99,6605729200
000905.SH,中证500,2013-10-22,4070.67,4089.1,4014.27,4026.52,74639.74,7364594400
000905.SH,中证500,2013-10-23,4026.56,4039.43,3906.51,3924.22,62951.2,6770842400
000905.SH,中证500,2013-10-24,3914.24,3933.73,3889.34,3898.16,42767.68,4494228000
000905.SH,中证500,2013-10-25,3902.23,3916.92,3796.07,3821.78,49387.1,4990523600
000905.SH,中证500,2013-10-28,3820.67,3828.72,3785.91,3808.7,38708.76,3956984400
000905.SH,中证500,2013-10-29,3801.93,3827.12,3600.43,3703.86,51444.64,5573976000
000905.SH,中证500,2013-10-30,3694.31,3764.6,3688.39,3764.45,38696.49,4154928000
000905.SH,中证500,2013-10-31,3757.81,3757.81,3710.69,3713.83,38030.67,4178754400
000905.SH,中证500,2013-11-01,3698.47,3720.44,3661.74,3702.45,30914.89,3338735600
000905.SH,中证500,2013-11-04,3705.45,3744.59,3705.43,3728.19,30522.02,3285215200
000905.SH,中证500,2013-11-05,3719.94,3777.63,3688.21,3777.4,36353.84,3949816400
000905.SH,中证500,2013-11-06,3768.73,3799.83,3737.11,3737.11,41298.45,4509725200
000905.SH,中证500,2013-11-07,3722.24,3734.86,3677.53,3685.04,33087.62,3481496400
000905.SH,中证500,2013-11-08,3670.35,3678.23,3618.93,3629.94,32624.38,3494672800
000905.SH,中证500,2013-11-11,3626.19,3659.66,3600.09,3645.84,26340.25,2735750000
000905.SH,中证500,2013-11-12,3645.37,3681.07,3634.87,3680.54,28351.84,3005498000
000905.SH,中证500,2013-11-13,3677.35,3677.35,3611.76,3611.76,30074.8,3295728600
000905.SH,中证500,2013-11-14,3602.85,3660.04,3575.84,3659.83,31634.53,3310776000
000905.SH,中证500,2013-11-15,3661.28,3766.36,3661.28,3736.45,47107.81,4882691200
000905.SH,中证500,2013-11-18,3759.12,3828.02,3755.5,3827.88,53555.7,5626400800
000905.SH,中证500,2013-11-19,3830.45,3851.57,3814.52,3840.37,49083.84,5088261200
000905.SH,中证500,2013-11-20,3842.25,3878.7,3827.38,3878.58,46676.5,4858289600
000905.SH,中证500,2013-11-21,3865.57,3878.24,3838.54,3865.41,49106.39,5398687200
000905.SH,中证500,2013-11-22,3868.5,3880.72,3835.92,3842.76,45404.29,4902398000
000905.SH,中证500,2013-11-25,3834.81,3874.1,3824.65,3839.6,42870.01,4643488800
000905.SH,中证500,2013-11-26,3837.87,3855.97,3822.13,3845.68,40463.72,4295441600
000905.SH,中证500,2013-11-27,3843.65,3890.05,3837.14,3889.76,46761.26,4722105600
000905.SH,中证500,2013-11-28,3897.26,3945.53,3895.11,3922.67,53130.33,5544796400
000905.SH,中证500,2013-11-29,3924.42,3947.91,3919.73,3946.38,49411.28,4847324800
000905.SH,中证500,2013-12-02,3870.03,3905.68,3737.32,3770.87,64791.46,6678309200
000905.SH,中证500,2013-12-03,3755.19,3861.16,3750.96,3859.96,45238.7,4694205600
000905.SH,中证500,2013-12-04,3856.35,3959.11,3852.48,3933,61605.07,6414188400
000905.SH,中证500,2013-12-05,3931.14,3944.7,3911.27,3928.72,48484.98,4952427600
000905.SH,中证500,2013-12-06,3924.64,3941.54,3906.8,3918.78,41729.85,4282279200
000905.SH,中证500,2013-12-09,3928.16,3948.06,3924.81,3947.7,40766.21,4010473600
000905.SH,中证500,2013-12-10,3948.57,3965.16,3930,3950.49,45669.98,4588425600
000905.SH,中证500,2013-12-11,3941.9,3941.9,3878.33,3906.78,43699.03,4618804800
000905.SH,中证500,2013-12-12,3903.45,3943.03,3900.95,3916.96,38454.53,3909067200
000905.SH,中证500,2013-12-13,3901.99,3932.89,3886.97,3925.43,35209.98,3589454800
000905.SH,中证500,2013-12-16,3929.38,3932.6,3854.47,3857.72,40162.44,4104767600
000905.SH,中证500,2013-12-17,3854.79,3867.78,3824.97,3834.03,31628.63,3187531200
000905.SH,中证500,2013-12-18,3836.02,3855.36,3819.07,3834.05,26497.72,2698321600
000905.SH,中证500,2013-12-19,3840.28,3859.22,3793.4,3795.02,27594.03,2818348800
000905.SH,中证500,2013-12-20,3792.68,3807.55,3736.4,3747,28581.62,2920045600
000905.SH,中证500,2013-12-23,3745.94,3757.39,3687.4,3742.74,26950.01,2669013200
000905.SH,中证500,2013-12-24,3746.65,3799.77,3738.77,3768.7,29958.06,2861014800
000905.SH,中证500,2013-12-25,3766.2,3808.46,3756.71,3808.45,29515.51,2695198800
000905.SH,中证500,2013-12-26,3809.5,3809.5,3741.61,3743.13,33000.78,3311604800
000905.SH,中证500,2013-12-27,3737.65,3809.47,3734.65,3800.77,31632.39,3221514200
000905.SH,中证500,2013-12-30,3815.68,3828.97,3803.79,3813,30936.81,3165404000
000905.SH,中证500,2013-12-31,3805.7,3829.8,3789.82,3829.1,29310.88,2927606200
000905.SH,中证500,2014-01-02,3823.32,3848.25,3813.81,3847.88,31417.81,3080026000
000905.SH,中证500,2014-01-03,3841.22,3843.36,3802.99,3816.32,35851.63,3481756000
000905.SH,中证500,2014-01-06,3806.59,3806.59,3709.91,3710.9,33089.08,3451186400
000905.SH,中证500,2014-01-07,3699.9,3740.72,3688.42,3733.66,27587.59,2720862000
000905.SH,中证500,2014-01-08,3735.5,3768.5,3726.11,3738.21,32589,3194344000
000905.SH,中证500,2014-01-09,3732.86,3768.62,3693.64,3696.02,34352.02,3335413600
000905.SH,中证500,2014-01-10,3685.02,3689.19,3619.68,3628.63,29759.86,3139330400
000905.SH,中证500,2014-01-13,3628.53,3657.69,3588.74,3612.02,27652.48,2784241600
000905.SH,中证500,2014-01-14,3610.64,3683.53,3601.99,3683.53,27864.93,2856510400
000905.SH,中证500,2014-01-15,3681.04,3708.54,3675.64,3708.14,30178.56,2947919200
000905.SH,中证500,2014-01-16,3709.38,3738.08,3703.19,3714.31,29674.61,2958331200
000905.SH,中证500,2014-01-17,3704.36,3704.96,3669.59,3671.92,25832.78,2532529200
000905.SH,中证500,2014-01-20,3666.3,3680.01,3627.65,3644.13,24791.85,2380574800
000905.SH,中证500,2014-01-21,3645.34,3700.59,3645.34,3700.11,29215.57,2849780400
000905.SH,中证500,2014-01-22,3707.08,3799.06,3707.03,3799.04,42102.25,4184904800
000905.SH,中证500,2014-01-23,3801.75,3841.03,3795.48,3825.49,44043.32,4070580000
000905.SH,中证500,2014-01-24,3817.08,3890.53,3811.14,3882.67,48820,4579074800
000905.SH,中证500,2014-01-27,3867.57,3916.67,3854.87,3881.95,45983,4263680400
000905.SH,中证500,2014-01-28,3882.01,3906.57,3847.03,3873.81,35468.33,3194653200
000905.SH,中证500,2014-01-29,3878.31,3913.12,3878.31,3908.45,36653.83,3300838000
000905.SH,中证500,2014-01-30,3900.01,3908.61,3877.57,3885.42,30952.13,2854994000
000905.SH,中证500,2014-02-07,3864.89,3957.93,3854.98,3957.67,37584.98,3403656800
000905.SH,中证500,2014-02-10,3972.86,4074.63,3972.86,4074.63,62830.62,5775494800
000905.SH,中证500,2014-02-11,4081.54,4099.78,4031.95,4080.38,66427.6,6187682000
000905.SH,中证500,2014-02-12,4083.82,4125.71,4064.35,4125.41,60189.98,5903926400
000905.SH,中证500,2014-02-13,4123.22,4137.59,4064.42,4064.42,62110.14,6105150000
000905.SH,中证500,2014-02-14,4063.79,4134.23,4060.09,4134.16,52265.41,5063116000
000905.SH,中证500,2014-02-17,4152.04,4213.14,4152.04,4212.75,65593.96,6246941600
000905.SH,中证500,2014-02-18,4216.61,4219.03,4188.07,4207.7,66766.22,6391329600
000905.SH,中证500,2014-02-19,4206.02,4232.88,4180.91,4207.99,63154.5,6121776000
000905.SH,中证500,2014-02-20,4211.7,4221.63,4139.2,4149.07,62300.13,6256448000
000905.SH,中证500,2014-02-21,4142.3,4156.79,4085.82,4121.92,47228.93,4801788400
000905.SH,中证500,2014-02-24,4102.56,4105.79,4043.51,4105.79,52821.39,5123873200
000905.SH,中证500,2014-02-25,4109.49,4141.26,3937.17,3961.44,70061.22,6566527200
000905.SH,中证500,2014-02-26,3941.12,3988.06,3883.96,3987.48,49764.85,4885673600
000905.SH,中证500,2014-02-27,3992.72,4053.85,3932.31,3934.73,57316.27,5451092400
000905.SH,中证500,2014-02-28,3926.77,3976.13,3874.72,3975.93,48254.51,4660120000
000905.SH,中证500,2014-03-03,3975.54,4059.19,3969.3,4058.8,53495.7,5129025600
000905.SH,中证500,2014-03-04,4045.2,4067.43,4016.03,4059.57,54602.43,5365560800
000905.SH,中证500,2014-03-05,4064.96,4075.75,4031.92,4037.78,51928.4,5314363200
000905.SH,中证500,2014-03-06,4030.65,4042.21,3980.28,4032.76,46614.62,4818990400
000905.SH,中证500,2014-03-07,4032.14,4051.03,3992.94,4012.45,45596.34,4568632000
000905.SH,中证500,2014-03-10,3981.51,3981.51,3856.1,3860.24,47348.55,4966555200
000905.SH,中证500,2014-03-11,3848.17,3889.24,3826.93,3864.26,37450.24,3993968000
000905.SH,中证500,2014-03-12,3857.58,3894.06,3803.73,3865.66,36976.7,4122116000
000905.SH,中证500,2014-03-13,3865.92,3907.85,3861.71,3907.15,34137.59,3706465600
000905.SH,中证500,2014-03-14,3891.2,3913.5,3860.32,3888.98,33406.19,3514083200
000905.SH,中证500,2014-03-17,3889.9,3967.85,3889.9,3967.15,38774.44,3928817200
000905.SH,中证500,2014-03-18,3970.66,4009.35,3968.89,3989.2,44080.43,4427084000
000905.SH,中证500,2014-03-19,3979.25,3980.74,3944.09,3980.67,39248.89,4266896000
000905.SH,中证500,2014-03-20,3973.15,4000.37,3876.43,3876.58,44829.61,4986305600
000905.SH,中证500,2014-03-21,3857.82,3954.26,3828.92,3952.39,45269.6,5236272000
000905.SH,中证500,2014-03-24,3954.05,3995.87,3944.69,3985.86,45816.78,5420297600
000905.SH,中证500,2014-03-25,3977.88,4007.94,3967.62,3991.14,45244.08,5366702400
000905.SH,中证500,2014-03-26,3997.17,4009.88,3987.19,4001.5,39747.13,4627750400
000905.SH,中证500,2014-03-27,3994.82,3996.25,3943.79,3944.04,41581.29,4945987200
000905.SH,中证500,2014-03-28,3935.2,3951.73,3855.48,3865.3,43844.89,5345826400
000905.SH,中证500,2014-03-31,3865,3878,3815.74,3840.54,31097.1,3833777600
000905.SH,中证500,2014-04-01,3836.5,3899.66,3835.23,3899.49,29332.51,3465522000
000905.SH,中证500,2014-04-02,3901.19,3922.08,3891.55,3902.04,34207.48,4398194400
000905.SH,中证500,2014-04-03,3902.07,3919.17,3880.4,3896.28,33958.65,4234271200
000905.SH,中证500,2014-04-04,3888.73,3939.61,3881.96,3939.23,32452.79,3820321600
000905.SH,中证500,2014-04-08,3927.51,3981.63,3918.98,3981.63,37712.92,4261820800
000905.SH,中证500,2014-04-09,3987.43,4019.09,3987.43,4018.55,39980.31,4368503600
000905.SH,中证500,2014-04-10,4022.05,4052.84,4012.66,4038.84,46752.71,5117418000
000905.SH,中证500,2014-04-11,4021.96,4031.21,4001.8,4021.19,39566.86,4324739200
000905.SH,中证500,2014-04-14,4019.51,4051.49,4018.74,4051.33,37820.28,4157174400
000905.SH,中证500,2014-04-15,4050.33,4050.33,4015.09,4021.91,41713.77,4545686800
000905.SH,中证500,2014-04-16,4010.36,4026.76,3992.5,4019.88,34759.9,3810511600
000905.SH,中证500,2014-04-17,4025.38,4035.37,4012.71,4014.94,35587.63,3871839200
000905.SH,中证500,2014-04-18,4006.88,4029.76,3995.55,4029.26,32247.62,3473648000
000905.SH,中证500,2014-04-21,4004.61,4032.85,3962.29,3965.34,38253.41,4025395200
000905.SH,中证500,2014-04-22,3957.22,3974.63,3889.78,3947.17,39218.3,4193482000
000905.SH,中证500,2014-04-23,3942.5,3956.41,3913.18,3929.17,29374.32,3074191200
000905.SH,中证500,2014-04-24,3924.45,3931.51,3884.59,3884.81,29781.62,3234572000
000905.SH,中证500,2014-04-25,3879.45,3886.76,3797.47,3800.68,31763.96,3600062000
000905.SH,中证500,2014-04-28,3785.96,3785.96,3679.96,3684.59,31495.25,3667032800
000905.SH,中证500,2014-04-29,3678.62,3739.25,3678.01,3738.93,24757.45,2829741800
000905.SH,中证500,2014-04-30,3734.8,3770.73,3728.41,3766.17,23450.15,2659282800
000905.SH,中证500,2014-05-05,3761.23,3798.36,3746.19,3798.29,24739.04,2861542000
000905.SH,中证500,2014-05-06,3795.36,3831.41,3790.51,3817.98,28050.98,3060038400
000905.SH,中证500,2014-05-07,3806.84,3806.84,3747.79,3749.97,26315.38,2936363200
000905.SH,中证500,2014-05-08,3740.25,3798.22,3733.75,3754.01,26226.57,3051595200
000905.SH,中证500,2014-05-09,3748.49,3752.46,3688.05,3716.02,25743.2,2948883400
000905.SH,中证500,2014-05-12,3738.67,3812.83,3730.95,3812.76,36840.65,4245480800
000905.SH,中证500,2014-05-13,3810.49,3819.75,3788.46,3806.89,31736.41,3581498000
000905.SH,中证500,2014-05-14,3805.15,3816.41,3796.11,3803.8,24921.69,2830755600
000905.SH,中证500,2014-05-15,3797.12,3799.08,3728.32,3732.34,27786.83,3077118200
000905.SH,中证500,2014-05-16,3722.56,3733.28,3685.07,3726.66,23727.98,2671334600
000905.SH,中证500,2014-05-19,3722.39,3722.39,3679.64,3705.36,21748.6,2420359200
000905.SH,中证500,2014-05-20,3720.23,3748.75,3708.14,3715.71,23170.29,2484602200
000905.SH,中证500,2014-05-21,3708.12,3747.55,3680.89,3747.33,21705.64,2404689200
000905.SH,中证500,2014-05-22,3748.93,3788.06,3744.6,3746.14,28187.21,3096098400
000905.SH,中证500,2014-05-23,3742.99,3786.56,3742.98,3786.56,26927.29,2887723200
000905.SH,中证500,2014-05-26,3798.73,3827.59,3798.73,3827.49,33591.79,3339637200
000905.SH,中证500,2014-05-27,3825.37,3834.42,3812.89,3818.32,31962.33,3274276000
000905.SH,中证500,2014-05-28,3818.35,3862.1,3813,3861.59,35782.56,3677476400
000905.SH,中证500,2014-05-29,3862.3,3874.1,3821.42,3821.87,37967.02,3736467200
000905.SH,中证500,2014-05-30,3818.47,3840.86,3798.81,3829.24,33847.05,3447981600
000905.SH,中证500,2014-06-03,3833.12,3845.48,3821.43,3822.72,29295.59,3015499200
000905.SH,中证500,2014-06-04,3820.5,3820.76,3760.29,3789.29,28984.45,3024040800
000905.SH,中证500,2014-06-05,3783.88,3832.38,3779.99,3832.06,28079.56,2958072800
000905.SH,中证500,2014-06-06,3833.38,3837.4,3800.09,3818.33,28796.45,2992632200
000905.SH,中证500,2014-06-09,3809.59,3830.6,3795.17,3797.43,26434.01,2681952400
000905.SH,中证500,2014-06-10,3801.51,3840.24,3784.05,3840.02,30344.46,3029738800
000905.SH,中证500,2014-06-11,3838.67,3859.03,3832.53,3858.05,32291.65,3191529600
000905.SH,中证500,2014-06-12,3851.23,3857.91,3832.94,3850.11,34175.93,3513492000
000905.SH,中证500,2014-06-13,3846.62,3894.54,3843.62,3891.56,40322.2,3984079600
000905.SH,中证500,2014-06-16,3893.92,3915.22,3893.17,3914.98,41025.14,3929476000
000905.SH,中证500,2014-06-17,3909.62,3909.62,3876.23,3879.34,39004.92,3986075200
000905.SH,中证500,2014-06-18,3878.69,3881.39,3855.23,3858.1,39421.2,4068867200
000905.SH,中证500,2014-06-19,3853.59,3860.3,3739.41,3755.69,40226.89,4335148800
000905.SH,中证500,2014-06-20,3751.18,3789.41,3751.08,3789.34,27250.32,2933163000
000905.SH,中证500,2014-06-23,3790.84,3827.83,3790.84,3815.88,30811.52,3220035200
000905.SH,中证500,2014-06-24,3814.53,3839.59,3812.75,3839.2,33396.77,3414969600
000905.SH,中证500,2014-06-25,3835.59,3835.59,3803.29,3814.03,29769.19,3041989400
000905.SH,中证500,2014-06-26,3812.91,3863.1,3812.91,3861.95,38363.06,4055070000
000905.SH,中证500,2014-06-27,3861.1,3905.54,3853.75,3889.32,44256.52,4847612000
000905.SH,中证500,2014-06-30,3895.15,3925.44,3889.65,3924.9,45852.76,4920966400
000905.SH,中证500,2014-07-01,3927.48,3951.92,3917.53,3951.73,46780.26,4881398400
000905.SH,中证500,2014-07-02,3950.47,3979.37,3937.24,3979.31,49258.53,5296635600
000905.SH,中证500,2014-07-03,3978.82,4026.07,3972.12,4019.65,55067.89,6118409600
000905.SH,中证500,2014-07-04,4018.39,4022.22,3997.76,4004.56,49997.47,5516638800
000905.SH,中证500,2014-07-07,4004.1,4024.37,3992.28,4014.49,48129.09,5119715200
000905.SH,中证500,2014-07-08,4012.55,4039.92,3982.33,4039.71,50114.33,5018074400
000905.SH,中证500,2014-07-09,4033.82,4047.38,3981.25,3982.4,56785.29,5694464400
000905.SH,中证500,2014-07-10,3980.5,4008.13,3975.7,3982.2,49693.96,4870848400
000905.SH,中证500,2014-07-11,3979.73,4033.89,3978.1,4029.75,52241.34,5307468800
000905.SH,中证500,2014-07-14,4033.71,4090.8,4033.7,4090.8,58095.42,6059248000
000905.SH,中证500,2014-07-15,4089.35,4098.28,4063.6,4093.11,60773.69,6683400000
000905.SH,中证500,2014-07-16,4089.65,4105.02,4046.55,4062.12,54188.9,5941441600
000905.SH,中证500,2014-07-17,4055.91,4055.91,4006.28,4031.44,44531.89,4998836000
000905.SH,中证500,2014-07-18,4018.36,4066.18,4012.51,4042.52,44684.25,4958258400
000905.SH,中证500,2014-07-21,4038.74,4048.94,4017.45,4030.24,40783.09,4418609600
000905.SH,中证500,2014-07-22,4024.42,4086.11,4023.02,4083.29,50308.59,5467301600
000905.SH,中证500,2014-07-23,4083.08,4094.65,4042.04,4057.11,52667.95,5851827600
000905.SH,中证500,2014-07-24,4055.15,4073.86,4013.56,4054.22,54485.18,6273828800
000905.SH,中证500,2014-07-25,4052.03,4089.8,4047.87,4089.8,49022.36,5504340800
000905.SH,中证500,2014-07-28,4106.99,4168.39,4106.99,4168.37,70428.86,7952835200
000905.SH,中证500,2014-07-29,4173.17,4221.58,4167.27,4207.86,75539,8076083200
000905.SH,中证500,2014-07-30,4198.41,4220.21,4184.35,4214.84,68380.61,6914667200
000905.SH,中证500,2014-07-31,4211.07,4257.41,4208.57,4257.05,65347.46,6571104000
000905.SH,中证500,2014-08-01,4242.3,4268.43,4201.92,4210.22,74451.5,7817189600
000905.SH,中证500,2014-08-04,4213.11,4278.85,4213.11,4278.85,61712.98,6608314800
000905.SH,中证500,2014-08-05,4284.15,4300.51,4262.76,4300.12,68408.09,7437961600
000905.SH,中证500,2014-08-06,4291.63,4336.76,4276.68,4328.6,70105.53,7450724800
000905.SH,中证500,2014-08-07,4329.3,4348.19,4284.22,4286.09,67096.78,7113573600
000905.SH,中证500,2014-08-08,4287.94,4317.93,4283.61,4311.7,56641.09,5739771600
000905.SH,中证500,2014-08-11,4317.35,4377.24,4317.35,4377.02,63782.88,6479859200
000905.SH,中证500,2014-08-12,4378.25,4400,4370.23,4399.81,66976.6,6726292800
000905.SH,中证500,2014-08-13,4399.4,4410.46,4347.37,4401.81,72425.03,7311060000
000905.SH,中证500,2014-08-14,4397.21,4426.47,4368.71,4373.5,71659.79,7461788000
000905.SH,中证500,2014-08-15,4372.77,4428.97,4368.34,4423.64,64887.98,6497228800
000905.SH,中证500,2014-08-18,4434.17,4483.57,4434.17,4483.54,72487.15,7152626400
000905.SH,中证500,2014-08-19,4491.17,4500.8,4461.98,4496.94,80824.71,7752148800
000905.SH,中证500,2014-08-20,4495.82,4521.25,4481.92,4497.4,74592.34,7636868800
000905.SH,中证500,2014-08-21,4498.49,4501.66,4442.64,4495.44,72267.55,7225705600
000905.SH,中证500,2014-08-22,4491.63,4526.24,4478.79,4521.75,71989.85,7203476000
000905.SH,中证500,2014-08-25,4521.81,4522.7,4476.2,4487.14,69175.5,6797547200
000905.SH,中证500,2014-08-26,4474.45,4490.9,4390.11,4407.59,68801.72,6960691200
000905.SH,中证500,2014-08-27,4401.88,4432.15,4401.67,4421.21,57056.86,5435973600
000905.SH,中证500,2014-08-28,4423.76,4431.58,4368.67,4381.49,55709.09,5435598400
000905.SH,中证500,2014-08-29,4378.62,4427.88,4370.85,4427.88,45962.09,4372281200
000905.SH,中证500,2014-09-01,4436.55,4507.49,4436.11,4507.44,62594.38,5768541600
000905.SH,中证500,2014-09-02,4519.24,4576.12,4514.73,4576.12,87290.95,8415384000
000905.SH,中证500,2014-09-03,4582.48,4612.33,4571.95,4608.56,91114.14,8792713600
000905.SH,中证500,2014-09-04,4611.56,4648.22,4598.86,4647.89,95294.22,9431809600
000905.SH,中证500,2014-09-05,4654.52,4666.92,4629.18,4666.47,91527.8,9082661600
000905.SH,中证500,2014-09-09,4672.11,4701.94,4643.38,4701.7,90541.43,8928430400
000905.SH,中证500,2014-09-10,4686.12,4713.96,4662.18,4709.91,86626.22,8618734400
000905.SH,中证500,2014-09-11,4707.05,4762.13,4670.64,4704.94,99548.94,9766970400
000905.SH,中证500,2014-09-12,4698.11,4757.04,4689.63,4756.95,78101.71,7855002400
000905.SH,中证500,2014-09-15,4759.77,4810.07,4752.85,4807.56,93727.09,9287306400
000905.SH,中证500,2014-09-16,4809.44,4816.32,4643.86,4645.55,115746.94,11731023200
000905.SH,中证500,2014-09-17,4649.61,4686.39,4604.67,4686.05,80739.93,8627612800
000905.SH,中证500,2014-09-18,4679.11,4719.58,4663.15,4719.01,70041.53,7791305600
000905.SH,中证500,2014-09-19,4718.78,4762.17,4705.09,4758.73,71508.7,7389142400
000905.SH,中证500,2014-09-22,4753.8,4753.8,4682.62,4694.23,75028.84,7766707200
000905.SH,中证500,2014-09-23,4693.37,4754.47,4692.9,4754.47,72122.82,7167912800
000905.SH,中证500,2014-09-24,4746.62,4816.18,4733.56,4815.71,85795.43,8489014400
000905.SH,中证500,2014-09-25,4826.99,4861.8,4797.27,4814.74,92849.41,9233939200
000905.SH,中证500,2014-09-26,4803.44,4833.8,4787.31,4829.94,75214.79,7296852000
000905.SH,中证500,2014-09-29,4847.82,4880.15,4847.82,4877.44,82373.94,8091808800
000905.SH,中证500,2014-09-30,4886.56,4921.08,4877.88,4916.12,84266.88,8175504800
000905.SH,中证500,2014-10-08,4935.05,4993.61,4913.68,4993.53,92697.66,9035851200
000905.SH,中证500,2014-10-09,4996.66,5010.83,4936.73,5004,106970.82,10430328000
000905.SH,中证500,2014-10-10,4987.04,5007.13,4952.19,4981.85,98663.73,9612392800
000905.SH,中证500,2014-10-13,4964.23,4982.68,4906.16,4982.68,86362.92,8313454400
000905.SH,中证500,2014-10-14,4978.9,5013.95,4933.6,4966.08,85600.76,8229219200
000905.SH,中证500,2014-10-15,4967.23,4988.18,4922.48,4987.71,84289.75,8198574400
000905.SH,中证500,2014-10-16,4962.58,5007.28,4906.24,4906.24,97600.21,9575317600
000905.SH,中证500,2014-10-17,4894.59,4914.66,4771.77,4860.73,84583.43,8522981600
000905.SH,中证500,2014-10-20,4873.46,4929.47,4869.88,4929.16,67365.83,6459660400
000905.SH,中证500,2014-10-21,4929.23,4942.46,4878.18,4884.02,69276.41,6781318400
000905.SH,中证500,2014-10-22,4881.51,4902.78,4821.19,4825.61,64013.6,6136080800
000905.SH,中证500,2014-10-23,4815.12,4832.43,4732.76,4755.23,65545.61,6501240000
000905.SH,中证500,2014-10-24,4757.09,4800.36,4754.89,4774.67,55331.14,5633389600
000905.SH,中证500,2014-10-27,4762.52,4809.94,4739.33,4809.52,55268.77,5600358400
000905.SH,中证500,2014-10-28,4819.55,4925.09,4819.55,4924.96,76495.54,7511301600
000905.SH,中证500,2014-10-29,4938.72,4999.96,4923.52,4991.76,106415.99,10560867200
000905.SH,中证500,2014-10-30,4988.97,5021.19,4975.79,4992.63,98486.13,9916860800
000905.SH,中证500,2014-10-31,4999,5012.26,4945.29,4986.42,92182.22,9166905600
000905.SH,中证500,2014-11-03,4993.17,5028.76,4992.53,5028.7,91560.1,9219743200
000905.SH,中证500,2014-11-04,5028.54,5036.1,4983.05,5003.47,91176.86,9380764800
000905.SH,中证500,2014-11-05,5004.89,5013.61,4976.13,4995.44,81152.27,8467857600
000905.SH,中证500,2014-11-06,4992.72,5025.23,4959.73,5024.85,80227.18,7965074400
000905.SH,中证500,2014-11-07,5029.8,5049.28,4956.87,4977.26,97187.74,9620128800
000905.SH,中证500,2014-11-10,4989.44,5031.2,4973.32,5031,85303.61,8524292000
000905.SH,中证500,2014-11-11,5038.68,5041.33,4842.5,4881.48,104908.84,10650660000
000905.SH,中证500,2014-11-12,4866.42,4965.38,4855.63,4965.38,72056.52,7286072800
000905.SH,中证500,2014-11-13,4963.73,4967.21,4889.37,4921.67,88982.96,8706349600
000905.SH,中证500,2014-11-14,4901.14,4920.09,4862.39,4909.61,65868.66,6575380800
000905.SH,中证500,2014-11-17,4925.47,4982.52,4894.65,4958.47,70056.72,6843922400
000905.SH,中证500,2014-11-18,4951.59,4973.86,4947.02,4967.65,62652.36,6349050000
000905.SH,中证500,2014-11-19,4967.64,5002.44,4959.5,4985.1,68842.44,6816471200
000905.SH,中证500,2014-11-20,4972.74,4990.94,4961.6,4974.63,60572.57,5967675600
000905.SH,中证500,2014-11-21,4975.54,5029.78,4975.44,5029.77,74666.85,7286676000
000905.SH,中证500,2014-11-24,5088.23,5130.03,5065.19,5112.12,118607.3,11851560800
000905.SH,中证500,2014-11-25,5118.69,5189.43,5106.52,5189,113198.46,10777001600
000905.SH,中证500,2014-11-26,5198.13,5215.64,5168.17,5214.21,117427.5,10988009600
